,tweet_id,tweet_class,text,query
954,975543531275194368,1,<SHOW_NAME> is a scifi thriller and omg it’s insane has a very buff unrecognisable joel kinnaman in it from the killing so good we are watching it again already pic.twitter.com/pprns5ugwm,Altered Carbon
955,975543360881557505,2,<SHOW_NAME> = carbon = graphite = graphine  makes you wonder  i know i am late seeing the series but anyway  see this review  <URL>,Altered Carbon
956,975543136251469824,2,ozark <SHOW_NAME>  mindhunter the 100 narcos,Altered Carbon
957,975542819992588288,2,<SHOW_NAME>,Altered Carbon
958,975541827960037379,2,sangreenelcartel <SHOW_NAME>,Altered Carbon
959,975541793939951619,2,<SHOW_NAME> sangreenelcartel,Altered Carbon
960,975541490062635010,0,i still like black mirror more than <SHOW_NAME> though,Altered Carbon
961,975541288501108737,-1,oh lucifer for sure <SHOW_NAME> is too heavy lol,Altered Carbon
962,975541160579125248,1,<SHOW_NAME> was very enjoyable,Altered Carbon
963,975541128106721280,1,that’s the noise right there,Altered Carbon
964,975541019201585152,0,question is do i now go with something lighthearted to ease me lucifer or <SHOW_NAME> ,Altered Carbon
965,975540976700674049,0,if i werent doing my podcast for # <SHOW_NAME>    maybe,Altered Carbon
966,975539799120424960,2,oh you mean this:pic.twitter.com/x4jdq41oya,Altered Carbon
967,975539600574894081,1,why have i waited until now to watch this # <SHOW_NAME>,Altered Carbon
968,975538993076031489,2,love <SHOW_NAME>  ozark bloodline wilfred,Altered Carbon
969,975538618482741248,1,<SHOW_NAME> on netflix is pretty cool theres that show on hulu about the pre 911 intelligence breakdown thats pretty cool with jeff daniels versailles on netflix is pretty cool if you like period pieces and gratuitous nudity i mean who doesnt like that,Altered Carbon
970,975538289657737223,-1,<SHOW_NAME> is boring i watched 3 episodes that’s it i tried,Altered Carbon
971,975537896257138688,0,<HANDLE> <HANDLE> what did you think of <SHOW_NAME>  netflix series,Altered Carbon
972,975537575283822592,1,netflix suggestions lately im super keen on <SHOW_NAME> ,Altered Carbon
973,975537548389859328,2,i meant altered* carbon lol,Altered Carbon
974,975537530316636160,-1,if you haven’t seen <SHOW_NAME> yet do yourself a favor and skip it,Altered Carbon
975,975537515410042880,2,<SHOW_NAME>,Altered Carbon
976,975537260488724482,2,seven seconds and/or <SHOW_NAME>,Altered Carbon
977,975536910889349121,2,<SHOW_NAME>,Altered Carbon
978,975536571679236096,0,i might give change to <SHOW_NAME> again its difficult show but i only watched one episode tho,Altered Carbon
979,975536391970050049,0,isnt this literally the basis of the plot of that netflix show <SHOW_NAME>  <URL> …,Altered Carbon
980,975536320054419456,1,“and someday without fail he will find her.” # <SHOW_NAME>,Altered Carbon
981,975536310587834369,1,dark <SHOW_NAME>  7 seconds is off to a great start love is so funny and good black mirror is a must peaky blinders is amazing,Altered Carbon
982,975536301851099136,1,been a while since ive finished watching <SHOW_NAME>  but that quote from quellcrist falconer stuck with me what a character,Altered Carbon
983,975536210193080321,1,we finished <SHOW_NAME> it was a solid b & are now watching the uk it crowd,Altered Carbon
984,975535860094390273,0,so the plot of <SHOW_NAME> is already happening <URL> …,Altered Carbon
985,975535626043953152,1,<SHOW_NAME> is pretty good,Altered Carbon
986,975533601277100032,1,omg i freaked out didnt expect <SHOW_NAME> ep 2 to have jumpscares,Altered Carbon
987,975533516518813697,2,<SHOW_NAME>,Altered Carbon
988,975532721828057088,2,like <SHOW_NAME>  ann sterzingers lyfe is funnier meaner and stars elektra burgundy the angriest young woman and the worst actress in the galaxy <URL> <HANDLE>,Altered Carbon
989,975531571049476096,1,there’s upside “did you like <SHOW_NAME> ” is a great interview question to filter out potential sales marketing and product candidates yes = instant pass,Altered Carbon
990,975531026159030272,-1,<SHOW_NAME> = angel + dollhouse ² meh nice to look at but too heavy handed at almost everything characters use comic book dialogue doesnt work sucks cuz i was hoping it wouldnt be so problematic either,Altered Carbon
991,975530866867884037,1,<SHOW_NAME> is such a good show i finished it today just to start it over,Altered Carbon
992,975530674923933696,1,watching # <SHOW_NAME> and joel kinnaman is looking fiine extra ii warranted apparently he’ll be in a state of undress in each episode and they really should’ve just led with that the excellent plot is secondary to that man’s physique,Altered Carbon
993,975529313893257217,2,<SHOW_NAME>,Altered Carbon
994,975529255785377802,1,<SHOW_NAME> is my guilty pleasure but mans is right <URL> …,Altered Carbon
995,975528121691787265,1,quality viewing # <SHOW_NAME> netflix,Altered Carbon
996,975527952388681728,2,<SHOW_NAME> ,Altered Carbon
997,975527292423176192,-1,netflix’s <SHOW_NAME> is a visual manifestation of the reasons i stopped reading many straight male scifi writers the show eroticizes sexual violence and exploitation of women to an extreme degree and tries to pass it off as commentary it’s better described as indulgence,Altered Carbon
998,975527206121365507,2,<SHOW_NAME> ,Altered Carbon
999,975526311195299840,0,<SHOW_NAME> is good but it clearly has no interest in dealing with the many issues of consciousness that it raises,Altered Carbon
1000,975526284397817856,1,<SHOW_NAME>  is very very very very interesting,Altered Carbon
1001,975525918658703360,1,<SHOW_NAME> is a netflix gem,Altered Carbon
1002,975525416789250048,0,ive just watched episode s01e05 of <SHOW_NAME>  # <SHOW_NAME> tvtime <URL> pic.twitter.com/1zjianbgz4,Altered Carbon
1003,975525294227542017,1,can someone watch <SHOW_NAME> bc i really need to talk about this,Altered Carbon
1004,975524896246784001,1,watching <SHOW_NAME>,Altered Carbon
1005,975524741795676161,2,terminei “the frankstein chronicles “ e “ <SHOW_NAME> ” pic.twitter.com/ghdk1glzv5,Altered Carbon
1006,975524679195783168,1,yeah but you could watch this really good show called <SHOW_NAME>  not sure if youve heard of it,Altered Carbon
1007,975523899566903297,1,made the mistake of finishing off season 2 of jessicajonesseason2 earlier today  blog about it on wednesday  so it dropped # <SHOW_NAME> from my list of shows i was watching,Altered Carbon
1008,975523470065926144,1,<SHOW_NAME> is so good aahh,Altered Carbon
1009,975523311470989313,1,lets start the next episode fo # <SHOW_NAME>,Altered Carbon
1010,975523249420304384,2,how close am i to lookong like a porn star # <SHOW_NAME> <URL> …,Altered Carbon
1011,975523009946640384,2,i too have watched <SHOW_NAME> ,Altered Carbon
1012,975522977189105666,1,relaxing on a sunday night means round two of <HANDLE>,Altered Carbon
1013,975522557318266880,1,i recommend <SHOW_NAME> on netflix joel kinnaman is my dad,Altered Carbon
1014,975522508450488326,2,9 dark disturbing cyberpunk movies to watch if you loved # <SHOW_NAME> <URL> scify,Altered Carbon
1015,975522425512300545,1,# <SHOW_NAME> is a must watch,Altered Carbon
1016,975522232377192448,1,i can’t stop binge watching <SHOW_NAME>,Altered Carbon
1017,975521221633814528,1,the sister from <SHOW_NAME> is so fuckin fine lawd,Altered Carbon
1018,975521070357843969,1,# <SHOW_NAME> houup netflix,Altered Carbon
1019,975520396899270657,1,<SHOW_NAME> was rad,Altered Carbon
1020,975520190120144897,1,<SHOW_NAME> was well worth the watch netflix # <SHOW_NAME>,Altered Carbon
1021,975518761561329664,1,finished # <SHOW_NAME> today and was blown away great piece of scifi loved it more like this please <HANDLE> also how long till season 2 i want to go back to that world it was so cool,Altered Carbon
1022,975518552647139330,1,the critics must be crazy  <SHOW_NAME>  is a terrific new netflix original <URL> …,Altered Carbon
1023,975518534112628737,2,b the beginning o <SHOW_NAME>,Altered Carbon
1024,975518306521305090,2,<SHOW_NAME>,Altered Carbon
1025,975517948109443072,0,ready to watchthe final episode of <SHOW_NAME>  it was interesting but sometimes they lost me story went wack a few times,Altered Carbon
1026,975517364006608896,2,<SHOW_NAME>,Altered Carbon
1027,975517051329622016,0,starting <SHOW_NAME> on netflix,Altered Carbon
1028,975516660332417026,1,i have not i don’t usually watch netflix and i only have my subscription for another week although i do recommend <SHOW_NAME> if you like scifi murder mysteries,Altered Carbon
1029,975516464336617472,2,<SHOW_NAME>  black mirror,Altered Carbon
1030,975516245033406464,2,<SHOW_NAME>,Altered Carbon
1031,975515359888531456,0,lol <SHOW_NAME> only has one season so thats a fair judgmental ground right there,Altered Carbon
1032,975515339336376322,-1,<SHOW_NAME> still makes no rass sense,Altered Carbon
1033,975515031264747520,0,<SHOW_NAME> showrunner details season 2 shakeup <URL>,Altered Carbon
1034,975514825643253760,0,is <SHOW_NAME> filmed completely in vignette,Altered Carbon
1035,975514581761064960,0,bro did you see rotten tomatoes has <SHOW_NAME> on a lower score than walking dead,Altered Carbon
1036,975514580922204160,1,watched the whole season in two days,Altered Carbon
1037,975513990464864256,1,check out <SHOW_NAME>,Altered Carbon
1038,975513937117696000,2,<SHOW_NAME>,Altered Carbon
1039,975513828665495553,1,if you are into richards books do a favor to yourself and watch <HANDLE>,Altered Carbon
1040,975513383536660487,0,i just added <SHOW_NAME> to my library tvtime <URL> pic.twitter.com/dnz1qhv6tj,Altered Carbon
1041,975513210727157760,2,marquei como visto <SHOW_NAME>  1x1  out of the past <URL> bancodeseries,Altered Carbon
1042,975513040572616704,2,# <SHOW_NAME>  art by tibor lovas pic.twitter.com/gr67fjdmyp,Altered Carbon
1043,975512632043094016,1,<SHOW_NAME> was the shit would recommend,Altered Carbon
1044,975512190764683264,2,<SHOW_NAME>,Altered Carbon
1045,975511743756718080,1,ive heard pretty good reviews of <SHOW_NAME>  though ive not watched more than the first episode myself yet,Altered Carbon
1046,975511683685928960,1,i seriously cant speak highly enough of # <SHOW_NAME> its such a good fucking show now i cant wait to listen to the books,Altered Carbon
1047,975511028514529280,1,definitely watch <SHOW_NAME>  if cor nothing else just the visuals,Altered Carbon
1048,975510185308336128,2,<SHOW_NAME>  ugly delicious the end of the f*cking world grace and frankie stranger things the <URL>,Altered Carbon
1049,975510127955542016,2,i think that i shall be at peace with the idea of death  james purefoy / photos jamespurefoy in # <SHOW_NAME> pic.twitter.com/9wg8pvj9c3,Altered Carbon
1050,975510018677190657,1,i second <SHOW_NAME>  punisher jessica jones,Altered Carbon
1051,975509493491687424,2,<SHOW_NAME>,Altered Carbon
1052,975508902677766145,1,heres why you should absolutely be watching netflixs  <SHOW_NAME>  <URL>,Altered Carbon
1053,975507899903631360,0,i just added <SHOW_NAME> to my library tvtime <URL> pic.twitter.com/6x9w7djuew,Altered Carbon
1054,975507258565169153,2,mirate <SHOW_NAME>,Altered Carbon
1055,975506856515907584,0,ive just watched episode s01e04 of <SHOW_NAME>  # <SHOW_NAME> tvtime <URL> pic.twitter.com/w6spr8nw3t,Altered Carbon
1056,975505517341749248,2,do not fear the monsters make the monsters fear you ~ poe/ <SHOW_NAME> amwriting <URL> pic.twitter.com/0l8rigqlbm,Altered Carbon
1057,975505497133604865,2,have you heard ‘ <SHOW_NAME> ’ by <HANDLE> on soundcloud np <URL> …,Altered Carbon
1058,975504444422049792,1,just finished <SHOW_NAME>  a cyberpunkers wet dream with wachowski flavour hard to get into but gripping and entertaining not as smart as it thinks it is but smarter than you think it would be yes this was a recommendation,Altered Carbon
1059,975504290222563329,2,<HANDLE> themorningrush whatineedrightnow ay oras para sa <SHOW_NAME>  dark jessica jones s2 at hitlers circle of evil halu netflix,Altered Carbon
1060,975504098412941312,0,because ~*nine hours* of this turgid bs wasnt enough no im not a fan ffs at least option something that hasnt been filed before e.g <SHOW_NAME>  american gods better yet write some new stories breaking bad the wire,Altered Carbon
1061,975503631624613893,-1,the ending of <SHOW_NAME> really pissed me off how did they dead the romance like that,Altered Carbon
1062,975503482370142209,1,thanks netflix <HANDLE> has me hooked the culture the diverse languages a bad ass mexicana hero a fierce female rebel general & <HANDLE> please add some queer characters next season also really the muslim is already [redacted for spoiler] # <SHOW_NAME>,Altered Carbon
1063,975502829266718721,1,the end of episode 6 of <HANDLE> is some of the best action i’ve seen in a minute little sister is siick thanks <HANDLE> keep it coming.pic.twitter.com/lkxz4gesaq,Altered Carbon
1064,975502819548688385,1,*hyperventilating and dying in slowmo* takeshikovacs joelkinnaman # <SHOW_NAME> pic.twitter.com/cfvl3bgwn6,Altered Carbon
1065,975502245969178625,2,<SHOW_NAME>  lie to me criminal minds the xfiles 911,Altered Carbon
1066,975502227728191491,1,am so late to this party but fuck <SHOW_NAME> is so fucking good,Altered Carbon
1067,975502129182978048,1,this spring break the shows that were my favorite have been <SHOW_NAME> and collateral veronica was a miss for me but mute was good i am probably going to watch seven seconds next well hopefully,Altered Carbon
1068,975501622414594049,-1,i dropped off of <SHOW_NAME> real hard it did not deliver,Altered Carbon
1069,975500724657418243,0,is this based on <SHOW_NAME> by any chance,Altered Carbon
1070,975500550048485376,2,<SHOW_NAME>,Altered Carbon
1071,975500445610364928,1,just finished watching <SHOW_NAME>  theres a lot of scifi architecture there <URL> …,Altered Carbon
1072,975500416006975490,0,i dont know why but sometimes tahmoh penikett  <SHOW_NAME>  reminds me of joe santos rockford files whatever it is this is not a bad thing as far as i am concerned,Altered Carbon
1073,975500277171269632,1,starting <SHOW_NAME>,Altered Carbon
1074,975500140713738242,0,same except with <SHOW_NAME>  kek whatd you think of season 7s ending on got,Altered Carbon
1075,975499799763005440,0,can anyone tell me whats happening on # <SHOW_NAME>  i have no clue whats going on most of the time i dont know if its bad writing or im just distracted by joel kinnaman being shirtless all the time,Altered Carbon
1076,975499748865175552,2,<SHOW_NAME>,Altered Carbon
1077,975498770480852992,0,ive just watched episode s01e07 of <SHOW_NAME>  tvtime <URL> pic.twitter.com/mo4mjmy7ig,Altered Carbon
1078,975497544796069888,1,its now 3:21pm and all that ive done today is eat breakfast & watch ep 2 of <SHOW_NAME>  all is well,Altered Carbon
1079,975497458980720642,1,congrats <HANDLE> <HANDLE> <HANDLE> <HANDLE> <HANDLE> <HANDLE> & the entire cast of <HANDLE> for their remarkable performances one of the most imaginative well acted series i’ve seen in a very long time,Altered Carbon
1080,975496885489340417,-1,the stereotypical “feisty” female cop in <SHOW_NAME> is a crap actress and annoying as duck menolikeypic.twitter.com/rulr5v9saw,Altered Carbon
1081,975496444584038407,1,to anybody who hasn’t yet watch <SHOW_NAME> on netflix cause my lord that show is phenomenal,Altered Carbon
1082,975495758446174208,0,anyone like me who saw dichen in # <SHOW_NAME> would wholeheartedly agree,Altered Carbon
1083,975494753524568064,0,augmentedrealityappsiphone artestlogin netflixs <SHOW_NAME> shows us a future where augmented reality is everywhere <URL> pic.twitter.com/jkcyf8cyxo,Altered Carbon
1084,975494210525716480,0,<HANDLE> hey you watched <SHOW_NAME> and saw some dollhouse parallels what do you think of dollhouse we just finished doing a podcast on the first seasonwould love to hear your thoughts teamtopher,Altered Carbon
1085,975493901007106048,0,is <SHOW_NAME> any good,Altered Carbon
1086,975493757415108608,-1,just started watching <SHOW_NAME> and already i don’t like it needless to say mr l is glued to the set,Altered Carbon
1087,975493371069378560,1,<HANDLE> absolutely loved every minute of <SHOW_NAME>  especially your character because you were deadly and beautiful if die hard had female lead as mcclain youre tough enough for the part for sure,Altered Carbon
1088,975492697590059008,0,i just added <SHOW_NAME> to my library tvtime <URL> pic.twitter.com/zdih7uqq91,Altered Carbon
1089,975491892480749568,1,ive been digging <SHOW_NAME>,Altered Carbon
1090,975491243223502848,1,watching # <SHOW_NAME> pic.twitter.com/k1d2peucf9,Altered Carbon
1091,975490954579890176,0,ive just watched episode s01e02 of <SHOW_NAME>  # <SHOW_NAME> tvtime <URL>,Altered Carbon
1092,975490501636968448,1,i have 90 minutes left of <SHOW_NAME> & im not really impressed im so deep in it im just going to finish it now,Altered Carbon
1093,975490498210263040,1,<SHOW_NAME> is the new show i’m binging on netflix this shit is wild,Altered Carbon
1094,975490195570221060,2,<SHOW_NAME>,Altered Carbon
1095,975490140754862080,0,is this an <SHOW_NAME> thing,Altered Carbon
1096,975490069254598656,0,ive just watched episode s01e09 of <SHOW_NAME>  tvtime <URL> pic.twitter.com/sahltvztni,Altered Carbon
1097,975490024681758730,2,<URL> … ive done a thing # <SHOW_NAME> kovacs & ortega fanvid,Altered Carbon
1098,975489329190653952,-1,i really like <HANDLE>  i loved the book and the visuals of this adaptation are amazing i can even take the gratuitous sex and violence even the nude violence but oh dearie me that script so predictable i’ve been shouting out the lines in advance # <SHOW_NAME>,Altered Carbon
1099,975489159103213569,1,well if a hellounicorn backpack is good enough for <HANDLE> in <HANDLE> then i need to about getting one when i upgrade,Altered Carbon
1100,975488379491151874,0,i just added <SHOW_NAME> to my library tvtime <URL> pic.twitter.com/f8glulqt0u,Altered Carbon
1101,975487679788961792,0,i need to start <SHOW_NAME>,Altered Carbon
1102,975487550277091328,0,im gonan try and see if i can get a movie review out of tombraider in the next day also another update im watching <SHOW_NAME> and will be making a review on that,Altered Carbon
1103,975487339467337734,1,i thought it was fantastic if you want a good season to watch get on <SHOW_NAME> it’ll blow you mind,Altered Carbon
1104,975487160693510145,1,watched the first ep of <SHOW_NAME> and im fucking here for it,Altered Carbon
1105,975486985035972608,2,<SHOW_NAME> 01 <URL>,Altered Carbon
1106,975486792496533504,1,i rated <SHOW_NAME> 2018–  8/10 imdb <URL>,Altered Carbon
1107,975486597855526914,1,jesus y’all <SHOW_NAME> is not the darkest show that exists it’s the darkest show that can exist good god,Altered Carbon
1108,975486413889331201,-1,<SHOW_NAME> sucks the punisher was the bomb you are loosing touch lol,Altered Carbon
1109,975486362383077376,1,gonna continue watching <SHOW_NAME> now,Altered Carbon
1110,975486210293583873,2,jessica jones <SHOW_NAME>  the crown the end of the fucking world seven seconds big mouth c’est + dessin animé rick et morty dessin animé aussi,Altered Carbon
1111,975485177773330432,1,# <SHOW_NAME> was amazing loved everything about it and now im left craving for more ill definitely check out the books,Altered Carbon
1112,975484540021084162,2,<SHOW_NAME> pic.twitter.com/ziceze4hlc,Altered Carbon
1113,975484317001502722,1,that kinda pissed me off but the series in general was amazing # <SHOW_NAME> <URL> …,Altered Carbon
1114,975483956203327489,-1,<SHOW_NAME>  offers a lot but delivers very little six good episodes and four completely boring ones,Altered Carbon
1115,975483875152596992,1,# <SHOW_NAME>  its better with the name,Altered Carbon
1116,975483782949212161,-1,so uh it’s episode 7 and <SHOW_NAME> appears to have become an hourlong japanese videogame cutscene,Altered Carbon
1117,975483644776239106,0,ive just watched episode s01e08 of <SHOW_NAME>  # <SHOW_NAME> tvtime <URL> pic.twitter.com/hozehqcnca,Altered Carbon
1118,975482680769990656,2,<SHOW_NAME>,Altered Carbon
1119,975481594705166338,1,# <SHOW_NAME> <HANDLE> <HANDLE> <HANDLE> waching # <SHOW_NAME> for the second time this week so good i had to watch the season again,Altered Carbon
1120,975481484411891718,2,this movie is so fn dumb im glad i chose it over <SHOW_NAME>  i need more nonmalicious joyfully dumb things in my life,Altered Carbon
1121,975481163681853442,1,netflix you suggested <HANDLE> for me to watch and i just wanted to say you were spot on my friend & loving <HANDLE> & <HANDLE> newbingewatchshow,Altered Carbon
1122,975481122917421059,1,finally finished # <SHOW_NAME> will there be a season 2 i need to see takeshi & quell reunite,Altered Carbon
1123,975480678195351553,1,i want to rewatch <SHOW_NAME> tho,Altered Carbon
1124,975480474230558720,1,if it’s 250 years in his future and who knows what year he started in why is he still smoking # <SHOW_NAME>,Altered Carbon
1125,975480190867517440,1,<SHOW_NAME> is such a good show 10/10 would recommend,Altered Carbon
1126,975479984470003712,1,why did i choose to only watch <HANDLE> in the gym the wait may figuratively kill me,Altered Carbon
1127,975479594068344833,1,watching <SHOW_NAME>  in episode 4 the spun up grandma character is adorable,Altered Carbon
1128,975479441722720258,-1,<SHOW_NAME> first episode is promising but later it gets overly complicated ihmo,Altered Carbon
1129,975479400090148864,1,just started <SHOW_NAME> yesterday and i already finished it someone come give me a life outside of work such a good show though,Altered Carbon
1130,975479214320340992,1,<SHOW_NAME> is actually proper decent,Altered Carbon
1131,975479038323101696,2,<SHOW_NAME>,Altered Carbon
1132,975478900506624000,1,<SHOW_NAME>  one hell of a ride,Altered Carbon
1133,975478866637672450,1,i need season 2 of <SHOW_NAME> right now,Altered Carbon
1134,975478614576820227,1,<SHOW_NAME> is pretty sick,Altered Carbon
1135,975478434280460288,1,depends what kind of stuff you like if you like scifi then id highly recommend expanse or <SHOW_NAME>  if you like drama then the oa 3% or fortitude,Altered Carbon
1136,975478161025716225,2,do not fear the monsters make the monsters fear you ~ poe/ <SHOW_NAME> amwriting <URL> pic.twitter.com/knrehurzma,Altered Carbon
1137,975477934789222401,1,i’ve given thecrown s01e01 a go s’alright now finally getting around to watching # <SHOW_NAME>  three minutes in and loving it <HANDLE>,Altered Carbon
1138,975477735962357760,1,fuuck i just finished <SHOW_NAME>,Altered Carbon
1139,975477184990273537,-1,i mean there wont be any sean paul songs in <SHOW_NAME>  so one point for baywatch sean paul makes everything better @ ur mum,Altered Carbon
1140,975477154040373249,1,start <SHOW_NAME> i seen a couple looks good,Altered Carbon
1141,975476617089830912,1,<SHOW_NAME> is a good show if you fw like futuristic shit & niggas getting shot up in the neck,Altered Carbon
1142,975476306950414336,2,<SHOW_NAME>,Altered Carbon
1143,975475779386658818,2,<SHOW_NAME> ,Altered Carbon
1144,975475678240845824,0,# <SHOW_NAME> netflix,Altered Carbon
1145,975475452365205505,1,<SHOW_NAME> was fucking amazing omg,Altered Carbon
1146,975475330122166272,-1,got 10 minutes into the first episode of <SHOW_NAME>  said fuck this pretentious shit and turned on the baywatch movie instead >_>,Altered Carbon
1147,975475262778478592,0,i’m on episode 5 of <SHOW_NAME> and i still have no clue as to wtf is happening,Altered Carbon
1148,975474624887746560,2,death isn’t only about the destruction of the body sometimes just like that you extinguish oneself and another is born but every birth is violent and there’s no death without pain ~ <SHOW_NAME>,Altered Carbon
1149,975474299900518404,2,<SHOW_NAME>,Altered Carbon
1150,975474136637157376,0,ive just watched episode s01e10 of <SHOW_NAME>  tvtime <URL> pic.twitter.com/y7mjkdo4oz,Altered Carbon
1151,975473627809353728,0,ive just watched episode s01e04 of <SHOW_NAME>  # <SHOW_NAME> tvtime <URL> pic.twitter.com/bn8qcilmrj,Altered Carbon
1152,975473421315387395,0,ive just watched episode s01e06 of <SHOW_NAME>  tvtime <URL> pic.twitter.com/hbzhliwhep,Altered Carbon
1153,975473250351308800,1,forgot it came out 29 december 2017 me and my friends now always say before going out to the bar lets go blow out our stacks because of <SHOW_NAME> lol cant wait for season 2,Altered Carbon
1154,975472641145495552,2,<SHOW_NAME>,Altered Carbon
1155,975472374098354176,1,<SHOW_NAME>  if you could mix in a big dose of gritty sexy scifi,Altered Carbon
1156,975472273518972928,0,amazing how you get to know authors trough their works im p sure the writer of <SHOW_NAME> has impulse bought a katana that he brags abt,Altered Carbon
1157,975471944215810049,0,<SHOW_NAME>  once uopn a time the originals timeless ,Altered Carbon
1158,975471730146861056,0,everyone lies telling the truth  isnt just rebellion its an act of revolution so youve be carefully when you speak it because the truth is the weapon # <SHOW_NAME>,Altered Carbon
1159,975471456481136641,2,dynasty & <SHOW_NAME> ,Altered Carbon
1160,975711284170764288,1,love this show,Young Sheldon
1161,975711049243602944,2,airdate | nine deliver <SHOW_NAME> to australian audiences | <HANDLE> | <URL> pic.twitter.com/ef8igmwb60,Young Sheldon
1162,975710453996441600,0,science are facts religion is faith i prefer facts  <SHOW_NAME>,Young Sheldon
1163,975708912895832064,2,the big bang theory and <SHOW_NAME>,Young Sheldon
1164,975706210111455234,0,ive just watched episode s01e13 of <SHOW_NAME>  tvtime <URL> pic.twitter.com/bkkw7okga5,Young Sheldon
1165,975705730660499458,0,finally starting <HANDLE>,Young Sheldon
1166,975704452631064581,2,<SHOW_NAME> 1×14/15 potato salad a broomstick and dad’s whiskey <URL> … via <HANDLE>,Young Sheldon
1167,975700184003989504,2,i have a question too if you are collecting ideas,Young Sheldon
1168,975691573903044608,1,happy birthday amy tbbt sheldon # <SHOW_NAME> <URL> …,Young Sheldon
1169,975688119415603200,2,vient de regarder <SHOW_NAME>  dolomite apple slices and a mystery woman s01e15 <HANDLE>,Young Sheldon
1170,975687548579201024,1,sad thing is the actor that plays <SHOW_NAME> pulls it off so well clearly a talented kid too bad he’s going to be in the worst show on television,Young Sheldon
1171,975680844881907712,2,airdate | nine deliver <SHOW_NAME> to australian audiences | <HANDLE> <URL> |pic.twitter.com/evpgmrc4tk,Young Sheldon
1172,975680669199183873,-1,is there a worse looking tv show than <SHOW_NAME>  big bang theory doesnt count,Young Sheldon
1173,975678294887751680,2,iain armitage so tickt der <SHOW_NAME> star <URL> pic.twitter.com/fykhcavpfd,Young Sheldon
1174,975677443615883264,2,airdate | nine deliver <SHOW_NAME> to australian audiences | <HANDLE> <URL> pic.twitter.com/ds2zozyklv,Young Sheldon
1175,975677109237702662,2,airdate | nine deliver <SHOW_NAME> to australian audiences | <HANDLE> | <URL> pic.twitter.com/suxgn7opke,Young Sheldon
1176,975677099741712385,2,airdate | nine deliver <SHOW_NAME> to australian audiences | <HANDLE> | <URL> pic.twitter.com/i321ywbrms,Young Sheldon
1177,975677037162762240,0,airdate | nine deliver <SHOW_NAME> to australian audiences | <HANDLE> <URL> |pic.twitter.com/e87xkxtd6j,Young Sheldon
1178,975672251768074240,2,marquei como visto <SHOW_NAME>  1x14  potato salad a broomstick and dads whiskey <URL> bancodeseries,Young Sheldon
1179,975665656006819840,-1,i didn’t think a show could be as bad as the big bang theory but then i saw commercials for <SHOW_NAME> ,Young Sheldon
1180,975659852360904704,2,australia  <SHOW_NAME> starts next tuesday 27/03 at 7:30pm followed by new bigbangtheory at 8:00pm on <HANDLE>,Young Sheldon
1181,975658211553546240,1,sheldon cooper is definitely going to win hes the smartest and he doesnt back down does anyone remember where he said kaboom in <SHOW_NAME>  <URL> …,Young Sheldon
1182,975653849863135233,1,sad that mafs ends this week but it totally makes up for it that <HANDLE> has <SHOW_NAME> and tbbt next week,Young Sheldon
1183,975652181075374080,2,<SHOW_NAME>,Young Sheldon
1184,975652032882323456,2,<SHOW_NAME> ★★☆☆ <URL> … trakt,Young Sheldon
1185,975650173929050112,2,<SHOW_NAME> ★★☆☆ <URL> … trakt,Young Sheldon
1186,975641163670503424,2,imported <SHOW_NAME>  1x14  potato salad a broomstick and dads whiskey [webdl480p],Young Sheldon
1187,975631343626235904,0,watching <SHOW_NAME> ,Young Sheldon
1188,975624897429889024,1,aye <HANDLE> on <HANDLE> please <HANDLE>,Young Sheldon
1189,975619878873792512,0,<SHOW_NAME> begins on nine next week <URL> … # <SHOW_NAME>,Young Sheldon
1190,975613363031019520,2,assiste <SHOW_NAME>,Young Sheldon
1191,975612569632227329,1,everyone watch <SHOW_NAME>,Young Sheldon
1192,975606913718038528,2,<SHOW_NAME>,Young Sheldon
1193,975602786804084736,2,game of thrones mas para indicar the last kingdom gotham knightfall <SHOW_NAME>,Young Sheldon
1194,975586745436708870,1,want to watch <SHOW_NAME> hahahahaha,Young Sheldon
1195,975585500537831424,1,his meemaw in bbt is cute and chubby in ys shes thin but in either case both her meemaws are lovable,Young Sheldon
1196,975582914011418625,0,ive just watched episode s01e10 of <SHOW_NAME>  # <SHOW_NAME> tvtime <URL> pic.twitter.com/ugnpus9xsu,Young Sheldon
1197,975578350054862854,1,except now when i hear a jim parsons vo even with an animated bunny i still think of <SHOW_NAME>,Young Sheldon
1198,975577748113563649,2,missy tbbt dengan <SHOW_NAME> really look alike,Young Sheldon
1199,975576526136553473,2,if there was a <HANDLE> prequel what would it be called thomas middleditch quips you said you wanted to call it <SHOW_NAME>  mike judge says the horrible childhood of young jared paleyfest,Young Sheldon
1200,975569312516857856,2,marquei como visto <SHOW_NAME>  1x7  a brisket voodoo and cannonball run <URL> bancodeseries,Young Sheldon
1201,975567677707046912,0,i have a thought for u <HANDLE>  imagine <HANDLE> as a relative of sheldons on <HANDLE> maybe an uncle or a mentor hes from the south & brainy pic.twitter.com/2jookjtmla,Young Sheldon
1202,975563471818457088,2,marquei como visto <SHOW_NAME>  1x6  a patch a modem and a zantac <URL> bancodeseries,Young Sheldon
1203,975563401106722819,2,marquei como visto <SHOW_NAME>  1x15  dolomite apple slices and a mystery woman <URL> bancodeseries,Young Sheldon
1204,975562854656102400,2,i liked a <HANDLE> video <URL> elon musks cameo in <SHOW_NAME>,Young Sheldon
